timestamp,temperature,humidity,weather_condition
2024-04-05 06:45:00,21.48,38.81,Rainy
2024-04-05 07:00:00,26.7,43.36,Windy
2024-04-05 07:15:00,17.17,33.95,Windy
2024-04-05 07:30:00,29.49,49.15,Windy
2024-04-05 07:45:00,18.18,40.05,Cloudy
2024-04-05 08:00:00,15.36,33.38,Sunny
2024-04-05 08:15:00,28.76,40.37,Windy
2024-04-05 08:30:00,19.68,30.88,Humid
2024-04-05 08:45:00,18.89,32.44,Sunny
2024-04-05 09:00:00,21.69,41.56,Humid
2024-04-05 09:15:00,26.45,31.33,Cloudy
2024-04-05 09:30:00,19.84,32.32,Windy
2024-04-05 09:45:00,16.71,44.6,Cloudy
2024-04-05 10:00:00,17.3,43.53,Humid
2024-04-05 10:15:00,17.63,33.67,Cloudy
2024-04-05 10:30:00,23.69,45.75,Sunny
2024-04-05 10:45:00,25.82,39.01,Sunny
2024-04-05 11:00:00,17.7,32.85,Sunny
2024-04-05 11:15:00,15.84,41.7,Windy
2024-04-05 11:30:00,23.01,32.0,Humid
2024-04-05 11:45:00,25.23,43.07,Cloudy
2024-04-05 12:00:00,28.1,44.78,Windy
2024-04-05 12:15:00,21.42,32.81,Sunny
2024-04-05 12:30:00,20.12,45.44,Windy
2024-04-05 12:45:00,20.42,41.62,Rainy
2024-04-05 13:00:00,21.93,42.9,Rainy
2024-04-05 13:15:00,25.46,40.17,Humid
2024-04-05 13:30:00,17.14,42.02,Windy
2024-04-05 13:45:00,22.36,42.4,Sunny
2024-04-05 14:00:00,16.63,34.83,Windy
2024-04-05 14:15:00,20.44,34.22,Humid
2024-04-05 14:30:00,27.65,48.89,Windy
2024-04-05 14:45:00,20.92,46.74,Windy
2024-04-05 15:00:00,26.3,31.01,Cloudy
2024-04-05 15:15:00,24.99,38.86,Sunny
2024-04-05 15:30:00,15.24,47.31,Sunny
2024-04-05 15:45:00,26.29,38.16,Cloudy
2024-04-05 16:00:00,20.13,36.23,Rainy
2024-04-05 16:15:00,26.15,46.89,Windy
2024-04-05 16:30:00,25.75,38.76,Cloudy
2024-04-05 16:45:00,28.39,48.09,Rainy
2024-04-05 17:00:00,18.54,37.29,Humid
2024-04-05 17:15:00,29.54,47.07,Cloudy
2024-04-05 17:30:00,15.62,42.9,Humid
2024-04-05 17:45:00,25.67,42.84,Cloudy
2024-04-05 18:00:00,29.17,46.14,Humid
2024-04-05 18:15:00,18.63,30.61,Cloudy
2024-04-05 18:30:00,24.8,35.89,Humid
2024-04-05 18:45:00,27.21,37.79,Rainy
2024-04-05 19:00:00,28.71,41.27,Sunny
2024-04-05 19:15:00,19.45,30.75,Sunny
2024-04-05 19:30:00,23.53,31.8,Humid
2024-04-05 19:45:00,24.23,35.24,Rainy
2024-04-05 20:00:00,29.08,37.98,Windy
2024-04-05 20:15:00,25.78,44.45,Cloudy
2024-04-05 20:30:00,27.71,45.05,Sunny
2024-04-05 20:45:00,16.88,36.79,Humid
2024-04-05 21:00:00,23.22,46.15,Windy
2024-04-05 21:15:00,26.0,33.22,Windy
2024-04-05 21:30:00,22.28,35.64,Sunny
2024-04-05 21:45:00,24.5,48.01,Cloudy
2024-04-05 22:00:00,25.93,45.8,Sunny
2024-04-05 22:15:00,23.99,30.17,Humid
2024-04-05 22:30:00,25.04,33.31,Cloudy
2024-04-05 22:45:00,22.02,44.99,Rainy
2024-04-05 23:00:00,19.1,40.67,Windy
2024-04-05 23:15:00,29.22,41.97,Humid
2024-04-05 23:30:00,23.22,48.41,Cloudy
2024-04-05 23:45:00,23.15,48.45,Humid
2024-04-06 00:00:00,24.52,36.49,Humid
2024-04-06 00:15:00,17.71,32.52,Sunny
2024-04-06 00:30:00,19.22,40.33,Cloudy
2024-04-06 00:45:00,19.21,39.08,Sunny
2024-04-06 01:00:00,20.6,37.98,Sunny
2024-04-06 01:15:00,22.82,45.62,Windy
2024-04-06 01:30:00,16.95,34.39,Humid
2024-04-06 01:45:00,15.89,44.45,Humid
2024-04-06 02:00:00,16.99,38.61,Cloudy
2024-04-06 02:15:00,29.44,30.52,Humid
2024-04-06 02:30:00,29.6,44.0,Cloudy
2024-04-06 02:45:00,17.34,40.38,Rainy
2024-04-06 03:00:00,17.0,32.79,Humid
2024-04-06 03:15:00,26.39,44.28,Windy
2024-04-06 03:30:00,26.69,45.13,Windy
2024-04-06 03:45:00,21.37,37.91,Rainy
2024-04-06 04:00:00,22.42,32.73,Cloudy
2024-04-06 04:15:00,22.07,38.71,Cloudy
2024-04-06 04:30:00,17.18,45.79,Windy
2024-04-06 04:45:00,24.99,41.98,Cloudy
2024-04-06 05:00:00,29.88,44.92,Rainy
2024-04-06 05:15:00,22.1,37.8,Cloudy
2024-04-06 05:30:00,16.25,36.12,Cloudy
2024-04-06 05:45:00,25.16,49.23,Cloudy
2024-04-06 06:00:00,28.32,40.35,Rainy
2024-04-06 06:15:00,15.37,38.09,Rainy
2024-04-06 06:30:00,28.41,35.67,Humid
2024-04-06 06:45:00,16.29,32.55,Sunny
2024-04-06 07:00:00,28.42,45.92,Cloudy
2024-04-06 07:15:00,21.76,46.53,Cloudy
2024-04-06 07:30:00,21.88,41.89,Humid
2024-04-06 07:45:00,17.61,37.07,Sunny
2024-04-06 08:00:00,16.07,39.61,Humid
2024-04-06 08:15:00,16.3,30.65,Humid
2024-04-06 08:30:00,23.87,47.23,Humid
2024-04-06 08:45:00,22.49,45.38,Humid
2024-04-06 09:00:00,16.94,40.43,Windy
2024-04-06 09:15:00,29.08,49.23,Sunny
2024-04-06 09:30:00,16.84,45.24,Windy
2024-04-06 09:45:00,15.81,49.63,Rainy
2024-04-06 10:00:00,20.79,48.0,Rainy
2024-04-06 10:15:00,20.79,47.34,Sunny
2024-04-06 10:30:00,29.09,40.7,Sunny
2024-04-06 10:45:00,23.95,45.08,Sunny
2024-04-06 11:00:00,15.95,38.54,Sunny
2024-04-06 11:15:00,23.73,33.74,Humid
2024-04-06 11:30:00,24.08,40.1,Rainy
2024-04-06 11:45:00,29.93,34.08,Rainy
2024-04-06 12:00:00,20.55,34.61,Windy
2024-04-06 12:15:00,21.31,37.11,Sunny
2024-04-06 12:30:00,27.62,39.95,Humid
2024-04-06 12:45:00,16.1,43.79,Sunny
2024-04-06 13:00:00,16.59,35.83,Cloudy
2024-04-06 13:15:00,16.92,48.99,Sunny
2024-04-06 13:30:00,24.98,40.79,Rainy
2024-04-06 13:45:00,27.68,41.77,Sunny
2024-04-06 14:00:00,27.22,35.98,Rainy
2024-04-06 14:15:00,16.73,48.19,Rainy
2024-04-06 14:30:00,24.25,30.85,Humid
2024-04-06 14:45:00,16.42,39.48,Rainy
2024-04-06 15:00:00,15.97,45.57,Sunny
2024-04-06 15:15:00,17.77,30.74,Humid
2024-04-06 15:30:00,29.81,37.15,Humid
2024-04-06 15:45:00,29.58,49.04,Cloudy
2024-04-06 16:00:00,25.63,41.21,Humid
2024-04-06 16:15:00,20.99,38.1,Windy
2024-04-06 16:30:00,21.44,36.73,Cloudy
2024-04-06 16:45:00,29.27,38.32,Sunny
2024-04-06 17:00:00,25.86,38.6,Windy
2024-04-06 17:15:00,27.53,49.4,Rainy
2024-04-06 17:30:00,26.45,32.34,Humid
2024-04-06 17:45:00,24.48,35.47,Rainy
2024-04-06 18:00:00,27.8,47.73,Rainy
2024-04-06 18:15:00,29.22,45.77,Cloudy
2024-04-06 18:30:00,18.31,34.55,Windy
2024-04-06 18:45:00,17.53,36.14,Cloudy
2024-04-06 19:00:00,25.4,48.26,Cloudy
2024-04-06 19:15:00,20.68,49.37,Cloudy
2024-04-06 19:30:00,26.96,31.83,Sunny
2024-04-06 19:45:00,16.17,31.1,Humid
2024-04-06 20:00:00,28.5,48.94,Rainy
2024-04-06 20:15:00,29.52,39.77,Rainy
2024-04-06 20:30:00,20.16,33.55,Windy
2024-04-06 20:45:00,21.56,46.52,Cloudy
2024-04-06 21:00:00,16.85,42.35,Rainy
2024-04-06 21:15:00,22.26,37.66,Rainy
2024-04-06 21:30:00,29.93,44.53,Windy
2024-04-06 21:45:00,23.17,43.48,Rainy
2024-04-06 22:00:00,24.15,36.81,Windy
2024-04-06 22:15:00,18.32,30.65,Windy
2024-04-06 22:30:00,19.67,44.29,Rainy
2024-04-06 22:45:00,17.29,31.57,Windy
2024-04-06 23:00:00,24.94,33.98,Humid
2024-04-06 23:15:00,19.46,39.65,Windy
2024-04-06 23:30:00,20.01,44.88,Cloudy
2024-04-06 23:45:00,26.66,32.59,Humid
2024-04-07 00:00:00,29.76,34.94,Rainy
2024-04-07 00:15:00,27.23,45.95,Rainy
2024-04-07 00:30:00,15.16,47.29,Cloudy
2024-04-07 00:45:00,19.02,48.51,Cloudy
2024-04-07 01:00:00,24.48,38.21,Rainy
2024-04-07 01:15:00,18.22,49.3,Sunny
2024-04-07 01:30:00,18.89,37.91,Cloudy
2024-04-07 01:45:00,15.1,35.57,Windy
2024-04-07 02:00:00,15.8,47.2,Humid
2024-04-07 02:15:00,28.28,39.11,Rainy
2024-04-07 02:30:00,24.34,40.68,Rainy
2024-04-07 02:45:00,23.55,33.61,Cloudy
2024-04-07 03:00:00,16.43,42.08,Cloudy
2024-04-07 03:15:00,24.51,32.54,Sunny
2024-04-07 03:30:00,21.43,49.92,Windy
2024-04-07 03:45:00,22.32,38.56,Cloudy
2024-04-07 04:00:00,17.04,38.42,Sunny
2024-04-07 04:15:00,29.5,48.18,Rainy
2024-04-07 04:30:00,26.66,31.43,Cloudy
2024-04-07 04:45:00,23.47,32.09,Humid
2024-04-07 05:00:00,20.38,46.52,Cloudy
2024-04-07 05:15:00,28.9,39.97,Rainy
2024-04-07 05:30:00,27.99,34.7,Windy
2024-04-07 05:45:00,22.42,33.27,Humid
2024-04-07 06:00:00,24.65,35.57,Cloudy
2024-04-07 06:15:00,16.1,43.1,Humid
2024-04-07 06:30:00,18.38,43.62,Windy
2024-04-07 06:45:00,25.7,48.98,Windy
2024-04-07 07:00:00,15.1,30.49,Rainy
2024-04-07 07:15:00,25.34,41.39,Rainy
2024-04-07 07:30:00,22.29,44.28,Rainy
2024-04-07 07:45:00,16.75,36.67,Windy
2024-04-07 08:00:00,17.37,42.88,Sunny
2024-04-07 08:15:00,15.65,37.45,Cloudy
2024-04-07 08:30:00,22.06,38.24,Sunny
2024-04-07 08:45:00,18.8,48.99,Windy
2024-04-07 09:00:00,22.24,44.37,Rainy
2024-04-07 09:15:00,22.03,41.78,Cloudy
2024-04-07 09:30:00,23.9,40.0,Humid
2024-04-07 09:45:00,27.97,33.03,Rainy
2024-04-07 10:00:00,23.17,34.72,Windy
2024-04-07 10:15:00,24.62,38.87,Windy
2024-04-07 10:30:00,18.15,42.14,Humid
2024-04-07 10:45:00,17.36,45.43,Windy
2024-04-07 11:00:00,15.97,35.62,Cloudy
2024-04-07 11:15:00,19.75,41.89,Windy
2024-04-07 11:30:00,15.98,33.24,Humid
2024-04-07 11:45:00,21.83,31.9,Sunny
2024-04-07 12:00:00,23.32,41.55,Rainy
2024-04-07 12:15:00,21.81,46.82,Cloudy
2024-04-07 12:30:00,29.23,44.27,Rainy
2024-04-07 12:45:00,16.07,49.17,Humid
2024-04-07 13:00:00,16.83,46.91,Sunny
2024-04-07 13:15:00,16.93,33.62,Windy
2024-04-07 13:30:00,20.54,47.65,Windy
2024-04-07 13:45:00,25.87,44.76,Rainy
2024-04-07 14:00:00,21.02,35.55,Humid
2024-04-07 14:15:00,21.55,34.07,Humid
2024-04-07 14:30:00,18.82,47.48,Windy
2024-04-07 14:45:00,21.22,45.63,Sunny
2024-04-07 15:00:00,21.86,32.55,Humid
2024-04-07 15:15:00,29.92,38.62,Cloudy
2024-04-07 15:30:00,19.92,33.34,Cloudy
2024-04-07 15:45:00,25.82,38.72,Rainy
2024-04-07 16:00:00,27.9,45.08,Sunny
2024-04-07 16:15:00,19.84,42.18,Rainy
2024-04-07 16:30:00,27.44,31.99,Cloudy
2024-04-07 16:45:00,22.94,30.19,Rainy
2024-04-07 17:00:00,16.41,35.21,Windy
2024-04-07 17:15:00,29.86,47.44,Sunny
2024-04-07 17:30:00,17.89,42.34,Humid
2024-04-07 17:45:00,25.29,39.49,Windy
2024-04-07 18:00:00,29.3,40.68,Sunny
2024-04-07 18:15:00,25.68,35.75,Rainy
2024-04-07 18:30:00,20.29,39.67,Humid
2024-04-07 18:45:00,28.71,44.31,Cloudy
2024-04-07 19:00:00,21.45,36.09,Humid
2024-04-07 19:15:00,17.97,46.17,Humid
2024-04-07 19:30:00,25.42,34.94,Sunny
2024-04-07 19:45:00,17.97,34.76,Sunny
2024-04-07 20:00:00,27.21,48.52,Rainy
2024-04-07 20:15:00,17.88,31.94,Windy
2024-04-07 20:30:00,27.45,32.05,Rainy
2024-04-07 20:45:00,28.67,38.98,Cloudy
2024-04-07 21:00:00,24.33,37.25,Sunny
2024-04-07 21:15:00,19.77,33.33,Humid
2024-04-07 21:30:00,29.38,32.54,Windy
2024-04-07 21:45:00,24.15,36.19,Sunny
2024-04-07 22:00:00,19.11,47.09,Rainy
2024-04-07 22:15:00,19.45,37.03,Sunny
2024-04-07 22:30:00,25.21,35.59,Rainy
2024-04-07 22:45:00,25.48,33.59,Sunny
2024-04-07 23:00:00,21.95,40.37,Sunny
2024-04-07 23:15:00,18.95,33.84,Rainy
2024-04-07 23:30:00,26.67,46.81,Rainy
2024-04-07 23:45:00,27.01,38.6,Humid
2024-04-08 00:00:00,23.7,47.78,Rainy
2024-04-08 00:15:00,24.56,36.51,Cloudy
2024-04-08 00:30:00,18.26,45.82,Rainy
2024-04-08 00:45:00,27.76,46.67,Rainy
2024-04-08 01:00:00,27.62,34.53,Windy
2024-04-08 01:15:00,25.65,30.93,Rainy
2024-04-08 01:30:00,28.64,44.7,Cloudy
2024-04-08 01:45:00,29.91,37.17,Sunny
2024-04-08 02:00:00,23.71,32.04,Sunny
2024-04-08 02:15:00,18.97,47.26,Humid
2024-04-08 02:30:00,27.01,41.32,Rainy
2024-04-08 02:45:00,19.09,33.78,Rainy
2024-04-08 03:00:00,16.02,37.26,Rainy
2024-04-08 03:15:00,22.36,33.66,Cloudy
2024-04-08 03:30:00,16.88,39.16,Sunny
2024-04-08 03:45:00,19.99,38.59,Windy
2024-04-08 04:00:00,15.83,42.41,Rainy
2024-04-08 04:15:00,28.2,45.24,Humid
2024-04-08 04:30:00,26.77,44.48,Windy
2024-04-08 04:45:00,22.0,45.93,Humid
2024-04-08 05:00:00,24.41,40.44,Rainy
2024-04-08 05:15:00,16.05,42.77,Cloudy
2024-04-08 05:30:00,15.37,35.86,Sunny
2024-04-08 05:45:00,18.69,44.92,Rainy
2024-04-08 06:00:00,26.21,42.65,Humid
2024-04-08 06:15:00,25.46,30.97,Sunny
2024-04-08 06:30:00,27.51,32.44,Windy
2024-04-08 06:45:00,20.56,34.12,Windy
2024-04-08 07:00:00,28.57,36.41,Windy
2024-04-08 07:15:00,21.71,37.95,Humid
2024-04-08 07:30:00,16.02,33.69,Windy
2024-04-08 07:45:00,21.88,46.21,Humid
2024-04-08 08:00:00,17.31,43.66,Windy
2024-04-08 08:15:00,15.08,35.02,Windy
2024-04-08 08:30:00,18.65,39.86,Sunny
2024-04-08 08:45:00,18.03,36.99,Rainy
2024-04-08 09:00:00,22.7,36.96,Humid
2024-04-08 09:15:00,18.07,46.49,Sunny
2024-04-08 09:30:00,15.67,43.04,Rainy
2024-04-08 09:45:00,17.81,31.1,Windy
2024-04-08 10:00:00,25.96,42.67,Rainy
2024-04-08 10:15:00,28.52,37.14,Cloudy
2024-04-08 10:30:00,19.69,30.89,Humid
2024-04-08 10:45:00,16.87,44.49,Windy
2024-04-08 11:00:00,26.31,32.0,Windy
2024-04-08 11:15:00,17.93,30.62,Humid
2024-04-08 11:30:00,23.54,42.36,Windy
2024-04-08 11:45:00,28.05,30.53,Humid
2024-04-08 12:00:00,19.75,36.23,Rainy
2024-04-08 12:15:00,21.4,46.94,Windy
2024-04-08 12:30:00,23.91,35.11,Humid
2024-04-08 12:45:00,23.2,41.77,Windy
2024-04-08 13:00:00,15.77,34.62,Rainy
2024-04-08 13:15:00,18.96,34.24,Cloudy
2024-04-08 13:30:00,20.49,48.56,Windy
2024-04-08 13:45:00,16.36,32.32,Cloudy
2024-04-08 14:00:00,20.41,40.37,Sunny
2024-04-08 14:15:00,18.27,30.3,Humid
2024-04-08 14:30:00,21.91,43.56,Rainy
2024-04-08 14:45:00,22.87,35.31,Windy
2024-04-08 15:00:00,22.77,34.13,Humid
2024-04-08 15:15:00,24.09,44.77,Humid
2024-04-08 15:30:00,16.15,30.26,Windy
2024-04-08 15:45:00,26.29,46.38,Sunny
2024-04-08 16:00:00,27.51,45.86,Windy
2024-04-08 16:15:00,22.13,34.04,Sunny
2024-04-08 16:30:00,17.38,30.59,Cloudy
2024-04-08 16:45:00,19.89,34.89,Sunny
2024-04-08 17:00:00,27.52,33.25,Windy
2024-04-08 17:15:00,17.62,30.11,Rainy
2024-04-08 17:30:00,15.96,45.67,Sunny
2024-04-08 17:45:00,29.83,39.14,Sunny
2024-04-08 18:00:00,21.9,48.04,Rainy
2024-04-08 18:15:00,25.03,30.8,Humid
2024-04-08 18:30:00,19.45,43.66,Cloudy
2024-04-08 18:45:00,25.38,33.0,Humid
2024-04-08 19:00:00,20.1,39.83,Humid
2024-04-08 19:15:00,16.39,46.38,Windy
2024-04-08 19:30:00,15.39,36.36,Cloudy
2024-04-08 19:45:00,21.22,39.83,Rainy
2024-04-08 20:00:00,22.14,42.73,Humid
2024-04-08 20:15:00,17.83,42.57,Windy
2024-04-08 20:30:00,23.07,38.4,Cloudy
2024-04-08 20:45:00,24.69,45.11,Windy
2024-04-08 21:00:00,24.03,39.89,Cloudy
2024-04-08 21:15:00,24.81,34.72,Rainy
2024-04-08 21:30:00,25.78,46.79,Humid
2024-04-08 21:45:00,27.21,37.89,Humid
2024-04-08 22:00:00,29.86,45.58,Sunny
2024-04-08 22:15:00,28.45,34.7,Windy
2024-04-08 22:30:00,20.96,43.3,Cloudy
2024-04-08 22:45:00,29.7,42.71,Humid
2024-04-08 23:00:00,26.81,46.14,Cloudy
2024-04-08 23:15:00,21.08,45.57,Windy
2024-04-08 23:30:00,20.52,36.54,Humid
2024-04-08 23:45:00,19.81,36.62,Humid
2024-04-09 00:00:00,23.57,36.08,Humid
2024-04-09 00:15:00,25.91,46.97,Windy
2024-04-09 00:30:00,26.57,43.85,Rainy
2024-04-09 00:45:00,29.71,49.0,Cloudy
2024-04-09 01:00:00,24.26,48.68,Rainy
2024-04-09 01:15:00,15.35,30.81,Sunny
2024-04-09 01:30:00,21.88,49.99,Cloudy
2024-04-09 01:45:00,25.68,49.17,Rainy
2024-04-09 02:00:00,22.33,39.32,Cloudy
2024-04-09 02:15:00,29.4,40.87,Sunny
2024-04-09 02:30:00,24.77,48.63,Cloudy
2024-04-09 02:45:00,16.88,49.3,Sunny
2024-04-09 03:00:00,22.87,44.23,Windy
2024-04-09 03:15:00,19.2,44.09,Sunny
2024-04-09 03:30:00,19.83,39.59,Sunny
2024-04-09 03:45:00,17.46,34.98,Rainy
2024-04-09 04:00:00,28.97,32.81,Humid
2024-04-09 04:15:00,23.13,38.4,Cloudy
2024-04-09 04:30:00,19.39,37.7,Rainy
2024-04-09 04:45:00,20.24,31.99,Rainy
2024-04-09 05:00:00,26.06,41.99,Humid
2024-04-09 05:15:00,16.61,42.24,Rainy
2024-04-09 05:30:00,28.37,39.31,Windy
2024-04-09 05:45:00,17.34,40.32,Sunny
2024-04-09 06:00:00,19.75,46.01,Windy
2024-04-09 06:15:00,20.31,36.7,Sunny
2024-04-09 06:30:00,23.33,35.95,Humid
2024-04-09 06:45:00,23.95,48.97,Windy
2024-04-09 07:00:00,20.22,48.49,Windy
2024-04-09 07:15:00,19.61,35.18,Humid
2024-04-09 07:30:00,20.76,49.49,Rainy
2024-04-09 07:45:00,25.24,35.37,Windy
2024-04-09 08:00:00,24.92,34.67,Humid
2024-04-09 08:15:00,25.55,40.5,Humid
2024-04-09 08:30:00,29.07,46.48,Cloudy
2024-04-09 08:45:00,24.71,46.73,Humid
2024-04-09 09:00:00,18.92,34.86,Sunny
2024-04-09 09:15:00,23.84,36.19,Rainy
2024-04-09 09:30:00,29.45,37.67,Cloudy
2024-04-09 09:45:00,19.22,42.13,Rainy
2024-04-09 10:00:00,25.21,34.15,Rainy
2024-04-09 10:15:00,21.72,49.25,Cloudy
2024-04-09 10:30:00,21.09,46.83,Windy
2024-04-09 10:45:00,25.35,47.47,Sunny
2024-04-09 11:00:00,19.5,37.86,Cloudy
2024-04-09 11:15:00,16.25,34.45,Windy
2024-04-09 11:30:00,16.2,46.4,Windy
2024-04-09 11:45:00,16.13,44.2,Rainy
2024-04-09 12:00:00,20.45,31.23,Windy
2024-04-09 12:15:00,26.62,46.09,Cloudy
2024-04-09 12:30:00,25.51,47.26,Sunny
2024-04-09 12:45:00,23.99,45.64,Humid
2024-04-09 13:00:00,18.85,33.29,Rainy
2024-04-09 13:15:00,25.91,34.03,Windy
2024-04-09 13:30:00,25.16,37.25,Rainy
2024-04-09 13:45:00,19.41,34.21,Cloudy
2024-04-09 14:00:00,19.98,35.02,Windy
2024-04-09 14:15:00,22.86,38.81,Sunny
2024-04-09 14:30:00,26.54,48.88,Sunny
2024-04-09 14:45:00,15.21,43.84,Humid
2024-04-09 15:00:00,28.41,35.8,Sunny
2024-04-09 15:15:00,26.31,47.96,Rainy
2024-04-09 15:30:00,29.15,39.67,Humid
2024-04-09 15:45:00,26.36,49.29,Humid
2024-04-09 16:00:00,24.24,48.62,Cloudy
2024-04-09 16:15:00,21.45,44.57,Rainy
2024-04-09 16:30:00,20.25,46.67,Rainy
2024-04-09 16:45:00,15.19,31.84,Windy
2024-04-09 17:00:00,20.2,47.81,Humid
2024-04-09 17:15:00,25.3,39.12,Rainy
2024-04-09 17:30:00,27.84,49.64,Windy
2024-04-09 17:45:00,22.5,36.81,Cloudy
2024-04-09 18:00:00,16.22,39.44,Humid
2024-04-09 18:15:00,15.49,30.24,Sunny
2024-04-09 18:30:00,28.09,38.85,Sunny
2024-04-09 18:45:00,17.96,33.22,Windy
2024-04-09 19:00:00,16.68,46.84,Windy
2024-04-09 19:15:00,16.84,49.99,Sunny
2024-04-09 19:30:00,26.4,41.66,Rainy
2024-04-09 19:45:00,17.24,31.81,Sunny
2024-04-09 20:00:00,25.54,39.78,Sunny
2024-04-09 20:15:00,19.5,41.33,Windy
2024-04-09 20:30:00,21.26,38.06,Humid
2024-04-09 20:45:00,26.52,46.64,Humid
2024-04-09 21:00:00,17.13,45.78,Windy
2024-04-09 21:15:00,22.29,49.1,Cloudy
2024-04-09 21:30:00,24.0,47.33,Humid
2024-04-09 21:45:00,28.06,39.77,Rainy
2024-04-09 22:00:00,17.8,32.14,Cloudy
2024-04-09 22:15:00,28.57,32.15,Cloudy
2024-04-09 22:30:00,25.69,31.51,Rainy
2024-04-09 22:45:00,17.79,47.34,Cloudy
2024-04-09 23:00:00,28.91,39.14,Windy
2024-04-09 23:15:00,16.08,33.74,Sunny
2024-04-09 23:30:00,24.5,39.41,Rainy
2024-04-09 23:45:00,17.34,44.11,Humid
2024-04-10 00:00:00,29.99,46.69,Cloudy
2024-04-10 00:15:00,18.7,44.79,Windy
2024-04-10 00:30:00,23.78,42.84,Sunny
2024-04-10 00:45:00,19.53,39.43,Humid
2024-04-10 01:00:00,19.67,44.64,Windy
2024-04-10 01:15:00,29.35,48.91,Windy
2024-04-10 01:30:00,29.54,44.48,Sunny
2024-04-10 01:45:00,29.38,39.07,Rainy
2024-04-10 02:00:00,19.56,38.6,Sunny
2024-04-10 02:15:00,27.64,35.31,Sunny
2024-04-10 02:30:00,25.53,44.99,Rainy
2024-04-10 02:45:00,27.09,36.92,Cloudy
2024-04-10 03:00:00,19.62,45.04,Windy
2024-04-10 03:15:00,15.56,48.08,Cloudy
2024-04-10 03:30:00,24.98,44.15,Humid
2024-04-10 03:45:00,22.76,34.97,Humid
2024-04-10 04:00:00,17.19,48.97,Windy
2024-04-10 04:15:00,29.34,36.14,Cloudy
2024-04-10 04:30:00,20.07,49.07,Sunny
2024-04-10 04:45:00,23.05,41.63,Humid
2024-04-10 05:00:00,21.55,32.04,Humid
2024-04-10 05:15:00,22.44,46.25,Humid
2024-04-10 05:30:00,24.54,31.08,Cloudy
2024-04-10 05:45:00,15.69,37.32,Cloudy
2024-04-10 06:00:00,19.06,42.28,Cloudy
2024-04-10 06:15:00,24.17,48.14,Humid
2024-04-10 06:30:00,23.88,48.31,Windy
2024-04-10 06:45:00,18.23,30.07,Sunny
2024-04-10 07:00:00,22.84,44.03,Rainy
2024-04-10 07:15:00,15.63,34.66,Cloudy
2024-04-10 07:30:00,24.07,30.33,Sunny
2024-04-10 07:45:00,26.43,34.58,Cloudy
2024-04-10 08:00:00,29.25,47.16,Windy
2024-04-10 08:15:00,27.81,45.62,Sunny
2024-04-10 08:30:00,27.0,31.05,Humid
2024-04-10 08:45:00,25.99,39.9,Windy
2024-04-10 09:00:00,21.31,46.33,Rainy
2024-04-10 09:15:00,28.76,45.71,Sunny
2024-04-10 09:30:00,23.03,40.88,Rainy
2024-04-10 09:45:00,29.73,49.77,Humid
2024-04-10 10:00:00,16.47,31.23,Windy
2024-04-10 10:15:00,26.21,48.38,Rainy
2024-04-10 10:30:00,26.54,33.8,Rainy
2024-04-10 10:45:00,20.79,36.93,Sunny
2024-04-10 11:00:00,28.88,49.46,Rainy
2024-04-10 11:15:00,17.59,47.29,Cloudy
2024-04-10 11:30:00,20.14,39.73,Rainy
2024-04-10 11:45:00,15.51,34.88,Cloudy
2024-04-10 12:00:00,19.49,40.35,Humid
2024-04-10 12:15:00,29.35,37.11,Windy
2024-04-10 12:30:00,20.22,33.52,Windy
2024-04-10 12:45:00,22.2,31.56,Rainy
2024-04-10 13:00:00,21.06,49.02,Rainy
2024-04-10 13:15:00,26.13,30.26,Sunny
2024-04-10 13:30:00,21.06,45.69,Windy
2024-04-10 13:45:00,25.39,32.49,Humid
2024-04-10 14:00:00,20.96,47.17,Rainy
2024-04-10 14:15:00,25.29,34.07,Sunny
2024-04-10 14:30:00,21.76,35.97,Windy
2024-04-10 14:45:00,29.64,30.34,Cloudy
2024-04-10 15:00:00,16.98,37.34,Cloudy
2024-04-10 15:15:00,18.7,35.4,Windy
2024-04-10 15:30:00,22.67,47.58,Humid
2024-04-10 15:45:00,18.03,37.56,Rainy
2024-04-10 16:00:00,27.75,31.37,Cloudy
2024-04-10 16:15:00,25.19,37.16,Cloudy
2024-04-10 16:30:00,22.56,45.03,Rainy
2024-04-10 16:45:00,21.79,42.46,Cloudy
2024-04-10 17:00:00,15.17,33.81,Cloudy
2024-04-10 17:15:00,21.45,47.96,Humid
2024-04-10 17:30:00,23.07,44.01,Windy
2024-04-10 17:45:00,27.11,33.61,Cloudy
2024-04-10 18:00:00,17.71,46.71,Cloudy
2024-04-10 18:15:00,22.69,46.14,Cloudy
2024-04-10 18:30:00,23.07,45.22,Humid
2024-04-10 18:45:00,22.58,46.11,Humid
2024-04-10 19:00:00,15.84,48.9,Cloudy
2024-04-10 19:15:00,26.57,32.81,Humid
2024-04-10 19:30:00,29.8,48.92,Windy
2024-04-10 19:45:00,21.52,37.16,Cloudy
2024-04-10 20:00:00,15.85,34.57,Humid
2024-04-10 20:15:00,19.43,48.5,Humid
2024-04-10 20:30:00,20.74,34.28,Windy
2024-04-10 20:45:00,27.72,40.1,Cloudy
2024-04-10 21:00:00,27.74,47.7,Cloudy
2024-04-10 21:15:00,20.15,38.97,Cloudy
2024-04-10 21:30:00,16.35,36.56,Windy
2024-04-10 21:45:00,28.19,49.12,Humid
2024-04-10 22:00:00,18.89,30.31,Windy
